id_autor|area|subarea|esp
81210393304645|Ciência da Computação|Metodologia e Técnicas da Computação|Recuperação de Informação
81210393304645|Ciência da Computação|Sistemas de Computação|Sistemas Distribuídos
81210393304645|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
28400084088447|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
28400084088447|Ciência da Computação|Sistemas de Computação|Hardware
28400084088447|Ciência da Computação|Sistemas de Computação|Software Básico
28400084088447|Ciência da Computação|Sistemas de Informação|Automação Comercial
28400084088447|Ciência da Computação|Sistemas de Informação|
56860386065509|Engenharia Química||
56860386065509|Engenharia Química|Operações Industriais e Equipamentos para Engenharia Química|
56860386065509|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
56860386065509|Engenharia Elétrica|Eletrônica Industrial, Sistemas e Controles Eletrônicos|Controle de Processos Eletrônicos, Retroalimentação
56860386065509|Química|Físico-Química|Cinética Química e Catálise
56860386065509|Psicologia|Psicologia do Ensino e da Aprendizagem|Ensino e Aprendizagem na Sala de Aula
10982447174543|Desenho Industrial|DESIGN|
10982447174543|Engenharia de Produção|Engenharia do Produto|Ergonomia
10982447174543|Matemática|GEOMETRIA E REPRESENTAÇÃO GRÁFICA|
10982447174543|Ciência da Computação|Hipermídia|
39858291700830|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
39858291700830|Engenharia Elétrica|Eletrônica Industrial, Sistemas e Controles Eletrônicos|Automação Eletrônica de Processos Elétricos e Industriais
39858291700830|Ciência da Computação|Metodologia e Técnicas da Computação|Informática Industrial
39858291700830|Ciência da Computação|Metodologia e Técnicas da Computação|Métodos Formais
39858291700830|Ciência da Computação|Metodologia e Técnicas da Computação|Computação Pervasiva
11293540915384|Ciência da Computação|Banco de Dados|
11293540915384|Ciência da Computação|Web Semântica|
44112594388983|Probabilidade e Estatística|Probabilidade|
44112594388983|Ciência da Computação|Matemática da Computação|
11400439288461|Ciência da Computação|Matemática da Computação|Modelagem Computacional Aplicada
11400439288461|Matemática|Matemática Aplicada|Análise Numérica
11400439288461|Ciência da Computação|Metodologia e Técnicas da Computação|Simulação e games
11400439288461|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento paralelo e distribuído
98625163843178|Biologia Geral|células-tronco|
98625163843178|Biologia Geral|neurodesenvolvimento|
98625163843178|Microbiologia|Microbiologia Aplicada|
98625163843178|Microbiologia|Biologia e Fisiologia dos Microorganismos|Virologia
98625163843178|Genética|Genética Molecular e de Microorganismos|
98625163843178|Bioquímica|Química de Macromoléculas|Proteínas
82034617973689|Engenharia Elétrica|Microeletrônica|
82034617973689|Ciência da Computação|Arquitetura de Computadores|
82034617973689|Ciência da Computação|Computação Paralela|
82034617973689|Ciência da Computação|Sistemas Embarcados|
82034617973689|Ciência da Computação|Sistemas Operacionais|
94547175507487|Engenharia de Produção|Gerência de Produção|Controle Estatístico da Qualidade
94547175507487|Probabilidade e Estatística|Probabilidade e Estatística Aplicadas|
94547175507487|Engenharia de Produção|Gerência de Produção|Garantia de Controle de Qualidade
94547175507487|Engenharia de Produção|Pesquisa Operacional|
94547175507487|Engenharia de Produção|Gerência de Produção|
42062791817279|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
42062791817279|Engenharia Elétrica|Sistemas Elétricos de Potência|Geração da Energia Elétrica
42062791817279|Ciência da Computação||
42062791817279|Geociências|Geodésia|Cartografia Básica
42062791817279|Probabilidade e Estatística|Probabilidade e Estatística Aplicadas|
42062791817279|Matemática|Matemática Aplicada|Matemática Discreta e Combinatória
34940850760234|Ciência da Computação|Inteligência Artificial|Redes Neurais
34940850760234|Ciência da Computação|Inteligência Artificial|Robótica
34940850760234|Ciência da Computação|Simulação de Sistemas|
34940850760234|Desenho Industrial|Desenho de Produto|Interação Humano Computador
13052240755786|Ciência da Computação|Engenharia de Software|
13052240755786|Ciência da Computação|Metodologia e Técnicas da Computação|
13052240755786|Ciência da Computação|Teoria da Computação|Lógicas e Semântica de Programas
13052240755786|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Conhecimento
59164946061213|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
59164946061213|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
66647089194388|Ciência da Computação||
62873740250320|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
62873740250320|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
62873740250320|Ciência da Computação|Teoria da Computação|Linguagem Formais e Autômatos
62873740250320|Ciência da Computação|Teoria da Computação|Lógicas e Semântica de Programas
62873740250320|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
62873740250320|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
63431820526353|Ciência da Computação|Robótica Cognitiva|
63431820526353|Engenharia Elétrica|Human-Robot Interaction|
63431820526353|Engenharia Elétrica|Inteligência Artificial|
63431820526353|Engenharia Elétrica|Reconhecimento de Padrões|
63431820526353|Engenharia Elétrica|Visão Computacional|
63431820526353|Engenharia Elétrica|Processamento de Imagens|
14212573217453|Matemática|Conjuntos e Sistemas Fuzzy|
14212573217453|Ciência da Computação|Simulação Social baseada em Multiagent Systems|
14212573217453|Ciência da Computação|Processos de Decisão Em Sistemas Multiagentes|
14212573217453|Ciência da Computação|Fundamentos Matemáticos da Computação|
14212573217453|Ciência da Computação|Classificação e big data|
14212573217453|Ciência da Computação|Computabilidade e Modelos de Computação|
34183029370265|Engenharia Civil||
34183029370265|Engenharia de Materiais e Metalúrgica||
34183029370265|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
90410798668023|Engenharia Elétrica||
90410798668023|Divulgação Científica||
90410798668023|Engenharia Elétrica|SISTEMAS ELETRÔNICOS|
90410798668023|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
90410798668023|Educação|Ensino-Aprendizagem|Tecnologia Educacional
91033611706611|Ciência da Computação|Sistemas de Computação|Sistemas Integrados
91033611706611|Ciência da Computação|Sistemas de Computação|Sistemas Embarcados
56731041390369|Ciência da Computação||
76503676818501|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
26650405097319|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
26650405097319|Administração|Administração de Setores Específicos|Administração da Informação
26650405097319|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
26650405097319|Sociologia|Sociologia do Conhecimento|Estudos Sociais de Ciência e Tecnologia
26650405097319|Ciência da Computação|Sistemas de Computação|Redes de Computadores
64964726169960|Agronomia|Agricultura de Precisão|
64964726169960|Geociências|Geoprocessamento|Sistema de Informação Geográfica
64964726169960|Planejamento Urbano e Regional|Métodos e Técnicas do Planejamento Urbano e Regional|Informação, Cadastro e Mapeamento
64964726169960|Engenharia Sanitária|Recursos Hídricos|Planejamento Integrado dos Recursos Hídricos
64964726169960|Probabilidade e Estatística|Estatística|Análise de Dados
53957727858258|Engenharia de Produção||
53957727858258|Engenharia de Produção|Pesquisa Operacional|
53957727858258|Engenharia de Produção|Pesquisa Operacional|Programação Linear, Não-Linear, Mista e Dinâmica
53957727858258|Matemática|Matemática Aplicada|Matemática Discreta e Combinatória
53957727858258|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
76240387217710|Matemática|Matemática Aplicada|BIOLOGIA MATEMÁTICA
76240387217710|Ecologia|Ecologia Teórica|
76240387217710|Matemática|Matemática Aplicada|Física Matemática
76240387217710|Ciência da Computação|Metodologia e Técnicas da Computação|Computacao Algebrica
37251245138635|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
37251245138635|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
37251245138635|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
28610534584200|Geociências|Sensoriamento Remoto|
28610534584200|Geociências|Geoprocessamento|
28610534584200|Geociências|Geodésia|Cartografia Básica
28610534584200|Geociências||
28610534584200|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
28610534584200|Ecologia|Ecologia de Ecossistemas|
88130677160311|Engenharia Elétrica|Telecomunicações|Teoria Eletromagnetica, Microondas, Propagação de Ondas, Antenas
88130677160311|Engenharia Elétrica|Materiais Elétricos|Materiais e Componentes Eletroóticos e Magnetoóticos, Materiais Fotoelétricos
88130677160311|Matemática|Matemática Aplicada|Análise Numérica
88130677160311|Matemática|Matemática Aplicada|Física Matemática
88130677160311|Matemática|Álgebra|Lógica Matemática
88130677160311|Engenharia de Energia|Fontes Renováveis de Energia|Energia Solar Fotovoltáica
46187879719254|Engenharia de Materiais e Metalúrgica|Metalurgia Física|Transformação de Fases
46187879719254|Engenharia de Materiais e Metalúrgica|Conformação dos Metais - Laminação a Quente|
46187879719254|Engenharia de Materiais e Metalúrgica|Metalurgia de Transformação|Conformação Mecânica
46187879719254|Engenharia de Materiais e Metalúrgica|Conformação dos Metais - Laminação a Frio|
46187879719254|Engenharia de Materiais e Metalúrgica|Simulação de Processos e Fenômenos|
46187879719254|Engenharia de Materiais e Metalúrgica|Linguagens de Programação|
61812825173697|Ciência da Computação|Metodologia e Técnicas da Computação|Recuperação de Informação
